config_key,family,scenario_id,self_label,trace_top,trace_len,score_utilitarian,score_deontological,score_virtue_ethics,score_care_ethics,score_contractualist
deepseek_light,deepseek,MF14,deontological,deontological,3021,3,8,1,0,1
deepseek_light,deepseek,MF15,deontological,deontological,4021,5,12,3,3,2
deepseek_light,deepseek,MF16,utilitarian,utilitarian,4167,13,4,3,2,2
deepseek_light,deepseek,MF17,deontological,deontological,5250,5,13,5,3,2
deepseek_light,deepseek,MF18,deontological,deontological,995,1,4,1,0,0
deepseek_light,deepseek,MF19,utilitarian,utilitarian,5140,10,9,6,4,4
deepseek_light,deepseek,MF20,utilitarian,utilitarian,3301,7,2,3,4,2
deepseek_light,deepseek,MF21,utilitarian,utilitarian,4001,10,4,4,3,2
deepseek_light,deepseek,MF22,deontological,utilitarian,4706,18,12,3,2,1
deepseek_light,deepseek,MF23,deontological,deontological,4220,4,13,4,4,3
deepseek_light,deepseek,MF24,utilitarian,utilitarian,2786,11,2,5,3,1
deepseek_light,deepseek,MF25,utilitarian,utilitarian,2610,4,1,4,2,1
deepseek_light,deepseek,PC01a,utilitarian,utilitarian,808,3,0,0,0,0
deepseek_light,deepseek,PC01b,utilitarian,utilitarian,893,4,0,0,0,0
deepseek_light,deepseek,PC02a,utilitarian,utilitarian,2947,8,7,2,1,1
deepseek_light,deepseek,PC02b,utilitarian,utilitarian,1156,3,3,0,1,0
deepseek_light,deepseek,PC03a,care_ethics,deontological,1131,1,2,2,1,0
deepseek_light,deepseek,PC03b,care_ethics,deontological,5408,3,12,5,12,2
deepseek_light,deepseek,PC04a,deontological,deontological,3861,5,10,3,2,1
deepseek_light,deepseek,PC04b,deontological,deontological,3824,4,11,3,2,2
deepseek_light,deepseek,PC05a,utilitarian,utilitarian,3768,9,2,4,2,2
deepseek_light,deepseek,PC05b,utilitarian,utilitarian,1002,3,1,0,0,0
deepseek_light,deepseek,PC06a,deontological,deontological,3959,2,11,5,2,2
deepseek_light,deepseek,PC06b,deontological,deontological,3825,3,6,5,2,4
deepseek_light,deepseek,PC07a,utilitarian,utilitarian,1099,4,0,0,0,0
deepseek_light,deepseek,PC07b,utilitarian,utilitarian,2678,9,5,1,0,2
deepseek_light,deepseek,PC08a,utilitarian,utilitarian,701,1,0,0,0,0
deepseek_light,deepseek,PC08b,deontological,deontological,3160,3,9,1,1,1
deepseek_light,deepseek,PC09a,deontological,deontological,3870,6,13,4,2,2
deepseek_light,deepseek,PC09b,deontological,deontological,4621,6,13,4,3,2
deepseek_light,deepseek,PC10a,deontological,deontological,4895,5,9,4,2,2
deepseek_light,deepseek,PC10b,utilitarian,utilitarian,1860,3,2,2,2,0
deepseek_light,deepseek,DS01a,deontological,deontological,3758,2,9,4,2,2
deepseek_light,deepseek,DS01b,deontological,deontological,2941,1,6,2,0,1
deepseek_light,deepseek,DS01c,deontological,deontological,2562,6,7,1,0,1
deepseek_light,deepseek,DS02a,care_ethics,care_ethics,3446,3,6,3,10,1
deepseek_light,deepseek,DS02b,utilitarian,utilitarian,3822,14,3,1,4,1
deepseek_light,deepseek,DS02c,deontological,deontological,1172,1,3,2,0,0
deepseek_light,deepseek,DS03a,care_ethics,care_ethics,798,0,0,0,1,0
deepseek_light,deepseek,DS03b,deontological,deontological,6505,4,8,3,4,1
deepseek_light,deepseek,DS03c,deontological,deontological,6148,3,7,1,0,1
deepseek_light,deepseek,DS04a,deontological,deontological,2965,1,15,1,1,1
deepseek_light,deepseek,DS04b,deontological,deontological,3993,5,8,4,4,2
deepseek_light,deepseek,DS04c,deontological,deontological,3251,4,11,1,2,1
deepseek_light,deepseek,DS05a,deontological,deontological,3262,2,6,1,0,1
deepseek_light,deepseek,DS05b,deontological,deontological,5521,6,9,5,3,2
deepseek_light,deepseek,DS05c,deontological,deontological,5208,5,7,4,2,2
deepseek_light,deepseek,DS06a,utilitarian,utilitarian,7448,11,5,3,5,2
deepseek_light,deepseek,DS06b,utilitarian,utilitarian,7112,7,4,3,2,0
deepseek_light,deepseek,DS06c,utilitarian,utilitarian,8261,14,4,3,4,2
deepseek_light,deepseek,DS07a,utilitarian,utilitarian,3338,10,2,3,2,2
deepseek_light,deepseek,DS07b,deontological,deontological,3710,2,5,3,0,1
deepseek_light,deepseek,DS07c,utilitarian,utilitarian,3030,10,3,1,0,1
deepseek_light,deepseek,DS08a,deontological,deontological,6387,4,7,3,2,3
deepseek_light,deepseek,DS08b,deontological,deontological,3460,3,5,3,2,2
deepseek_light,deepseek,DS08c,deontological,deontological,4104,3,8,3,2,2
deepseek_light,deepseek,DS09a,deontological,deontological,3488,2,9,2,1,2
deepseek_light,deepseek,DS09b,deontological,deontological,7150,2,14,3,0,1
deepseek_light,deepseek,DS09c,deontological,deontological,5928,3,18,2,2,2
deepseek_light,deepseek,DS10a,deontological,deontological,3801,2,10,1,8,1
deepseek_light,deepseek,DS10b,deontological,deontological,2846,2,7,2,5,1
deepseek_light,deepseek,DS10c,deontological,care_ethics,3175,1,4,2,7,2
deepseek_light,deepseek,CD01,utilitarian,utilitarian,4410,12,4,4,2,2
deepseek_light,deepseek,CD02,deontological,deontological,3568,3,6,6,2,2
deepseek_light,deepseek,CD03,utilitarian,utilitarian,4044,10,8,3,2,2
deepseek_light,deepseek,CD04,utilitarian,utilitarian,2227,5,1,1,0,1
deepseek_light,deepseek,CD05,utilitarian,utilitarian,3646,13,3,3,2,3
deepseek_light,deepseek,CD06,contractualist,utilitarian,5477,8,8,6,2,8
deepseek_light,deepseek,CD07,deontological,deontological,2869,2,12,0,0,0
deepseek_light,deepseek,CD08,deontological,deontological,3032,3,5,4,3,2
deepseek_light,deepseek,CD09,utilitarian,utilitarian,850,2,0,0,0,0
deepseek_light,deepseek,CD10,deontological,deontological,2224,2,4,3,2,1
deepseek_light,deepseek,TP01,utilitarian,utilitarian,2716,13,2,1,0,1
deepseek_light,deepseek,TP02,deontological,deontological,2894,4,6,2,2,2
deepseek_light,deepseek,TP03,utilitarian,utilitarian,2487,13,2,0,0,0
deepseek_light,deepseek,TP04,deontological,deontological,2730,1,5,1,1,1
deepseek_light,deepseek,TP05,utilitarian,utilitarian,3923,15,3,3,2,2
deepseek_light,deepseek,TP06,deontological,deontological,3059,4,5,2,2,1
deepseek_light,deepseek,TP07,deontological,deontological,4673,7,25,5,2,3
deepseek_light,deepseek,TP08,utilitarian,utilitarian,7427,27,6,1,0,1
deepseek_light,deepseek,TP09,utilitarian,utilitarian,3196,15,4,1,0,1
deepseek_light,deepseek,TP10,utilitarian,utilitarian,3455,10,3,1,2,1
deepseek_light,deepseek,TP11,utilitarian,utilitarian,3140,9,2,2,2,1
deepseek_light,deepseek,TP12,utilitarian,utilitarian,3703,15,6,6,4,2
deepseek_light,deepseek,TP13,utilitarian,utilitarian,3767,12,3,1,0,1
deepseek_light,deepseek,TP14,utilitarian,utilitarian,2615,8,3,3,2,1
deepseek_light,deepseek,TP15,utilitarian,utilitarian,3492,9,4,0,0,0
deepseek_light,deepseek,MF01,utilitarian,utilitarian,3670,9,5,4,3,2
deepseek_light,deepseek,MF02,utilitarian,utilitarian,2373,6,4,1,0,1
deepseek_light,deepseek,MF03,utilitarian,utilitarian,5371,25,7,3,3,2
deepseek_light,deepseek,MF04,utilitarian,utilitarian,3548,14,3,2,3,1
deepseek_light,deepseek,MF05,utilitarian,utilitarian,761,2,0,0,0,0
deepseek_light,deepseek,MF06,utilitarian,utilitarian,3223,11,7,1,0,1
deepseek_light,deepseek,MF07,utilitarian,utilitarian,4390,11,7,5,2,2
deepseek_light,deepseek,MF08,deontological,deontological,4294,4,13,5,3,3
deepseek_light,deepseek,MF09,deontological,deontological,3464,2,8,2,2,2
deepseek_light,deepseek,MF10,contractualist,utilitarian,1112,2,2,2,0,1
deepseek_light,deepseek,MF11,utilitarian,deontological,4364,9,10,4,3,2
deepseek_light,deepseek,MF12,utilitarian,utilitarian,4257,8,7,2,2,2
deepseek_light,deepseek,MF13,deontological,deontological,2791,4,8,1,0,1
deepseek_light,deepseek,MF14,deontological,deontological,3628,3,7,4,2,2
deepseek_light,deepseek,MF15,utilitarian,utilitarian,956,4,0,0,0,0
deepseek_light,deepseek,MF16,utilitarian,deontological,4032,6,7,4,2,2
deepseek_light,deepseek,MF17,deontological,deontological,4007,3,9,3,2,1
deepseek_light,deepseek,MF18,deontological,deontological,4754,4,15,7,3,3
deepseek_light,deepseek,MF19,deontological,deontological,5670,3,21,5,3,2
deepseek_light,deepseek,MF20,utilitarian,utilitarian,4757,11,4,5,5,2
deepseek_light,deepseek,MF21,utilitarian,utilitarian,3316,10,2,2,1,2
deepseek_light,deepseek,MF22,deontological,utilitarian,9065,29,9,4,3,5
deepseek_light,deepseek,MF23,deontological,deontological,4036,2,12,2,5,2
deepseek_light,deepseek,MF24,utilitarian,utilitarian,2822,9,2,3,2,1
deepseek_light,deepseek,MF25,utilitarian,utilitarian,841,2,1,0,0,0
deepseek_light,deepseek,PC01a,utilitarian,utilitarian,2032,11,1,1,0,1
deepseek_light,deepseek,PC01b,utilitarian,utilitarian,826,5,0,0,0,0
deepseek_light,deepseek,PC02a,utilitarian,utilitarian,3302,11,5,1,0,1
deepseek_light,deepseek,PC02b,deontological,deontological,3586,3,21,2,3,2
deepseek_light,deepseek,PC03a,deontological,deontological,5412,7,14,5,6,2
deepseek_light,deepseek,PC03b,care_ethics,care_ethics,7736,2,11,4,17,2
deepseek_light,deepseek,PC04a,deontological,deontological,3422,5,6,4,3,2
deepseek_light,deepseek,PC04b,deontological,deontological,3098,4,7,4,3,2
deepseek_light,deepseek,PC05a,utilitarian,utilitarian,4500,6,3,3,2,2
deepseek_light,deepseek,PC05b,utilitarian,utilitarian,3729,10,3,5,2,1
deepseek_light,deepseek,PC06a,deontological,deontological,4471,3,10,3,2,2
deepseek_light,deepseek,PC06b,deontological,utilitarian,3712,5,5,5,2,2
deepseek_light,deepseek,PC07a,utilitarian,utilitarian,4149,10,4,4,2,5
deepseek_light,deepseek,PC07b,utilitarian,utilitarian,3436,7,7,3,2,2
deepseek_light,deepseek,PC08a,utilitarian,utilitarian,3252,12,3,1,0,1
deepseek_light,deepseek,PC08b,deontological,deontological,3318,5,11,1,0,1
deepseek_light,deepseek,PC09a,utilitarian,utilitarian,4609,8,7,5,2,2
deepseek_light,deepseek,PC09b,utilitarian,utilitarian,1333,5,4,0,0,0
deepseek_light,deepseek,PC10a,utilitarian,utilitarian,4656,7,4,5,3,2
deepseek_light,deepseek,PC10b,utilitarian,utilitarian,3369,10,2,1,0,1
deepseek_light,deepseek,DS01a,deontological,deontological,3123,6,9,3,2,2
deepseek_light,deepseek,DS01b,deontological,deontological,3200,3,7,1,0,1
deepseek_light,deepseek,DS01c,deontological,deontological,3257,2,6,1,0,1
deepseek_light,deepseek,DS02a,care_ethics,care_ethics,3238,2,5,3,10,2
deepseek_light,deepseek,DS02b,care_ethics,utilitarian,4961,12,5,1,10,1
deepseek_light,deepseek,DS02c,deontological,deontological,2187,2,5,1,0,2
deepseek_light,deepseek,DS03a,deontological,deontological,4048,2,6,4,2,3
deepseek_light,deepseek,DS03b,deontological,deontological,6796,3,12,3,5,2
deepseek_light,deepseek,DS03c,deontological,deontological,5441,2,8,3,3,2
deepseek_light,deepseek,DS04a,deontological,deontological,3835,5,14,5,4,3
deepseek_light,deepseek,DS04b,deontological,deontological,3479,4,9,3,2,3
deepseek_light,deepseek,DS04c,deontological,deontological,4170,6,15,4,5,3
deepseek_light,deepseek,DS05a,deontological,deontological,3686,3,6,1,0,1
deepseek_light,deepseek,DS05b,deontological,deontological,4852,3,6,4,2,2
deepseek_light,deepseek,DS05c,deontological,deontological,3982,6,8,4,0,1
deepseek_light,deepseek,DS06a,utilitarian,utilitarian,5248,11,2,3,2,2
deepseek_light,deepseek,DS06b,utilitarian,utilitarian,5057,6,1,2,2,0
deepseek_light,deepseek,DS06c,utilitarian,utilitarian,6016,11,2,0,0,0
deepseek_light,deepseek,DS07a,utilitarian,utilitarian,3541,11,4,3,2,2
deepseek_light,deepseek,DS07b,utilitarian,utilitarian,5818,20,2,3,3,2
deepseek_light,deepseek,DS07c,utilitarian,utilitarian,4032,8,2,4,3,2
deepseek_light,deepseek,DS08a,deontological,deontological,4982,3,5,4,2,2
deepseek_light,deepseek,DS08b,deontological,deontological,3182,2,4,1,0,1
deepseek_light,deepseek,DS08c,deontological,deontological,3891,3,7,1,0,1
deepseek_light,deepseek,DS09a,deontological,deontological,4715,4,7,2,0,1
deepseek_light,deepseek,DS09b,deontological,deontological,6996,4,13,2,3,2
deepseek_light,deepseek,DS09c,deontological,deontological,693,0,4,0,0,0
deepseek_light,deepseek,DS10a,deontological,care_ethics,3619,1,8,1,9,3
deepseek_light,deepseek,DS10b,deontological,care_ethics,3797,2,7,2,8,1
deepseek_light,deepseek,DS10c,deontological,deontological,3109,3,7,1,3,1
deepseek_light,deepseek,CD01,utilitarian,utilitarian,4843,14,3,3,2,1
deepseek_light,deepseek,CD02,deontological,deontological,3574,3,5,4,3,1
deepseek_light,deepseek,CD03,utilitarian,utilitarian,4205,9,5,3,2,2
deepseek_light,deepseek,CD04,utilitarian,utilitarian,2203,2,1,1,0,1
deepseek_light,deepseek,CD05,utilitarian,utilitarian,5246,22,3,5,4,2
deepseek_light,deepseek,CD06,utilitarian,utilitarian,5704,12,6,5,3,2
deepseek_light,deepseek,CD07,deontological,deontological,2048,3,4,0,0,0
deepseek_light,deepseek,CD08,deontological,deontological,4400,5,11,4,3,2
deepseek_light,deepseek,CD09,utilitarian,utilitarian,5509,14,7,4,3,5
deepseek_light,deepseek,CD10,deontological,deontological,3034,3,6,0,0,0
gemini_light,gemini,TP01,utilitarian,utilitarian,1569,5,0,0,0,0
gemini_light,gemini,TP02,utilitarian,utilitarian,2503,16,0,0,0,0
gemini_light,gemini,TP03,utilitarian,utilitarian,2278,6,2,0,0,0
gemini_light,gemini,TP04,utilitarian,utilitarian,3246,22,0,0,0,0
gemini_light,gemini,TP05,utilitarian,utilitarian,1512,7,0,0,0,0
gemini_light,gemini,TP06,utilitarian,utilitarian,2637,6,1,0,0,0
gemini_light,gemini,TP07,utilitarian,utilitarian,1787,5,0,0,0,0
gemini_light,gemini,TP08,utilitarian,utilitarian,3023,15,0,0,0,0
gemini_light,gemini,TP09,utilitarian,utilitarian,2400,10,2,0,2,0
gemini_light,gemini,TP10,utilitarian,utilitarian,2795,8,2,2,0,0
gemini_light,gemini,TP11,utilitarian,utilitarian,2118,3,0,0,0,0
gemini_light,gemini,TP12,utilitarian,utilitarian,1627,5,3,0,0,0
gemini_light,gemini,TP13,utilitarian,utilitarian,2770,9,0,0,0,0
gemini_light,gemini,TP14,utilitarian,utilitarian,2928,8,6,0,2,0
gemini_light,gemini,TP15,utilitarian,utilitarian,1743,7,0,0,0,0
gemini_light,gemini,MF01,utilitarian,utilitarian,2723,7,3,2,3,0
gemini_light,gemini,MF02,utilitarian,utilitarian,1907,4,0,0,0,0
gemini_light,gemini,MF03,utilitarian,utilitarian,2566,5,4,0,2,0
gemini_light,gemini,MF04,utilitarian,utilitarian,2561,12,0,0,0,0
gemini_light,gemini,MF05,utilitarian,utilitarian,1912,2,0,0,0,0
gemini_light,gemini,MF06,utilitarian,utilitarian,2277,5,4,3,2,0
gemini_light,gemini,MF07,utilitarian,utilitarian,3555,6,2,3,0,2
gemini_light,gemini,MF09,deontological,deontological,2316,2,3,0,1,0
gemini_light,gemini,MF10,deontological,deontological,2964,4,8,2,0,6
gemini_light,gemini,MF11,utilitarian,utilitarian,2024,4,3,2,1,0
gemini_light,gemini,MF12,utilitarian,deontological,2120,2,5,2,0,0
gemini_light,gemini,MF13,deontological,deontological,2390,1,10,0,0,0
gemini_light,gemini,MF14,deontological,deontological,2515,1,7,0,0,2
gemini_light,gemini,MF15,utilitarian,utilitarian,2555,7,0,0,0,0
gemini_light,gemini,MF16,utilitarian,utilitarian,2480,6,2,0,0,0
gemini_light,gemini,MF17,virtue_ethics,utilitarian,2410,7,3,4,0,0
gemini_light,gemini,MF18,utilitarian,utilitarian,2546,4,3,3,0,0
gemini_light,gemini,MF19,utilitarian,utilitarian,2201,2,0,0,0,0
gemini_light,gemini,MF20,utilitarian,utilitarian,2181,5,3,1,3,0
gemini_light,gemini,MF21,utilitarian,utilitarian,1927,1,0,0,0,0
gemini_light,gemini,MF22,deontological,utilitarian,2117,6,2,0,0,0
gemini_light,gemini,MF23,care_ethics,care_ethics,3327,2,6,2,11,0
gemini_light,gemini,MF24,utilitarian,utilitarian,1818,5,0,0,0,0
gemini_light,gemini,MF25,utilitarian,utilitarian,2308,5,3,3,0,0
gemini_light,gemini,PC01a,utilitarian,utilitarian,2169,8,0,0,0,0
gemini_light,gemini,PC01b,utilitarian,utilitarian,1470,7,0,0,0,0
gemini_light,gemini,PC02a,utilitarian,utilitarian,1551,4,0,0,0,0
gemini_light,gemini,PC02b,utilitarian,utilitarian,1804,2,0,0,0,0
gemini_light,gemini,PC03a,care_ethics,deontological,2449,2,5,2,4,0
gemini_light,gemini,PC03b,care_ethics,care_ethics,2449,2,4,2,5,0
gemini_light,gemini,PC04a,utilitarian,utilitarian,1898,9,0,0,0,0
gemini_light,gemini,PC04b,deontological,deontological,1908,1,3,0,0,0
gemini_light,gemini,PC05b,utilitarian,utilitarian,2319,6,2,2,0,2
gemini_light,gemini,PC06a,deontological,deontological,2042,1,5,3,0,2
gemini_light,gemini,PC06b,deontological,deontological,2912,1,5,2,0,5
gemini_light,gemini,PC07a,utilitarian,utilitarian,2631,6,2,1,0,3
gemini_light,gemini,PC07b,utilitarian,utilitarian,2375,7,1,0,0,0
gemini_light,gemini,PC08a,utilitarian,deontological,3154,4,6,2,4,0
gemini_light,gemini,PC08b,utilitarian,deontological,3489,4,5,1,3,0
gemini_light,gemini,PC09a,deontological,deontological,2308,1,6,2,0,0
gemini_light,gemini,PC09b,deontological,deontological,2240,2,6,2,0,0
gemini_light,gemini,PC10b,utilitarian,utilitarian,1947,5,0,0,0,0
gemini_light,gemini,DS01a,deontological,deontological,2355,1,7,0,0,0
gemini_light,gemini,DS01b,deontological,deontological,2783,1,6,2,0,2
gemini_light,gemini,DS01c,deontological,deontological,2727,2,7,2,0,1
gemini_light,gemini,DS02a,utilitarian,deontological,3123,3,5,2,4,0
gemini_light,gemini,DS02b,utilitarian,deontological,2844,5,6,2,6,0
gemini_light,gemini,DS02c,deontological,deontological,2429,1,6,2,0,0
gemini_light,gemini,DS03b,deontological,deontological,2963,2,4,3,2,0
gemini_light,gemini,DS03c,care_ethics,care_ethics,3389,1,2,1,4,0
gemini_light,gemini,DS04a,deontological,deontological,1551,2,5,0,1,0
gemini_light,gemini,DS04c,deontological,deontological,1365,0,2,0,1,0
gemini_light,gemini,DS05a,deontological,deontological,3113,2,4,0,0,2
gemini_light,gemini,DS05c,deontological,deontological,2816,2,6,0,0,2
gemini_light,gemini,DS06a,utilitarian,utilitarian,2276,9,1,0,2,0
gemini_light,gemini,DS06b,utilitarian,utilitarian,2880,12,0,0,1,0
gemini_light,gemini,DS06c,utilitarian,utilitarian,1498,4,0,0,0,0
gemini_light,gemini,DS07a,utilitarian,utilitarian,1485,4,1,0,0,1
gemini_light,gemini,DS07b,utilitarian,utilitarian,923,2,0,0,0,0
gemini_light,gemini,DS07c,utilitarian,utilitarian,2275,6,1,0,0,0
gemini_light,gemini,DS08a,deontological,deontological,1701,0,2,0,0,0
gemini_light,gemini,DS08c,deontological,deontological,1755,1,3,0,0,1
gemini_light,gemini,DS09a,deontological,deontological,2362,0,5,0,0,0
gemini_light,gemini,DS09b,deontological,deontological,1658,0,4,0,0,0
gemini_light,gemini,DS09c,deontological,deontological,2803,0,10,0,2,0
gemini_light,gemini,DS10a,deontological,deontological,2751,0,6,1,4,0
gemini_light,gemini,DS10b,deontological,deontological,3124,1,5,2,5,0
gemini_light,gemini,DS10c,deontological,deontological,3168,1,7,2,2,0
gemini_light,gemini,CD01,utilitarian,utilitarian,2117,3,3,1,0,0
gemini_light,gemini,CD02,deontological,deontological,3015,1,5,1,0,3
gemini_light,gemini,CD03,deontological,deontological,2856,2,9,1,1,0
gemini_light,gemini,CD04,utilitarian,utilitarian,2656,4,3,1,1,0
gemini_light,gemini,CD05,utilitarian,utilitarian,2261,4,2,1,1,0
gemini_light,gemini,CD06,utilitarian,utilitarian,3462,4,3,2,0,1
gemini_light,gemini,CD07,deontological,deontological,2948,4,7,1,0,0
gemini_light,gemini,CD08,deontological,deontological,3141,1,8,0,6,0
gemini_light,gemini,CD09,utilitarian,utilitarian,2514,5,1,1,1,3
gemini_light,gemini,CD10,deontological,deontological,2358,3,7,2,0,0
gemini_light,gemini,TP02,utilitarian,utilitarian,2503,16,0,0,0,0
gemini_light,gemini,TP03,utilitarian,utilitarian,1943,4,3,0,0,0
gemini_light,gemini,TP04,utilitarian,utilitarian,2968,18,0,0,0,0
gemini_light,gemini,TP05,utilitarian,utilitarian,1081,4,0,0,0,0
gemini_light,gemini,TP06,utilitarian,utilitarian,2637,6,1,0,0,0
gemini_light,gemini,TP07,utilitarian,utilitarian,1412,4,0,0,0,0
gemini_light,gemini,TP08,utilitarian,utilitarian,1921,7,0,0,0,0
gemini_light,gemini,TP09,utilitarian,utilitarian,2400,10,2,0,2,0
gemini_light,gemini,TP10,utilitarian,utilitarian,2152,7,1,2,0,0
gemini_light,gemini,TP11,utilitarian,utilitarian,1902,4,0,0,0,0
gemini_light,gemini,TP12,utilitarian,utilitarian,1805,9,0,0,0,0
gemini_light,gemini,TP13,utilitarian,utilitarian,2138,11,0,0,0,0
gemini_light,gemini,TP14,utilitarian,utilitarian,1791,2,0,0,1,0
gemini_light,gemini,TP15,utilitarian,utilitarian,1568,6,0,0,0,0
gemini_light,gemini,MF01,utilitarian,utilitarian,3307,8,3,1,5,0
gemini_light,gemini,MF02,utilitarian,utilitarian,909,1,0,0,0,0
gemini_light,gemini,MF03,utilitarian,utilitarian,2008,5,3,0,2,0
gemini_light,gemini,MF04,utilitarian,utilitarian,2143,8,0,0,0,0
gemini_light,gemini,MF05,utilitarian,utilitarian,2096,3,0,0,0,0
gemini_light,gemini,MF08,contractualist,contractualist,1972,2,0,0,0,3
gemini_light,gemini,MF09,deontological,deontological,2662,3,5,0,3,2
gemini_light,gemini,MF10,deontological,deontological,2763,4,5,1,0,4
gemini_light,gemini,MF11,utilitarian,utilitarian,2024,4,3,2,1,0
gemini_light,gemini,MF12,utilitarian,deontological,2120,2,5,2,0,0
gemini_light,gemini,MF13,deontological,deontological,2007,1,7,0,0,0
gemini_light,gemini,MF14,deontological,deontological,1979,1,5,0,0,3
gemini_light,gemini,MF15,utilitarian,utilitarian,2694,10,0,0,0,0
gemini_light,gemini,MF16,utilitarian,utilitarian,2403,7,2,0,0,0
gemini_light,gemini,MF17,virtue_ethics,deontological,3331,6,11,7,0,0
gemini_light,gemini,MF18,utilitarian,utilitarian,2725,3,3,2,0,0
gemini_light,gemini,MF19,utilitarian,utilitarian,2391,6,0,0,0,0
gemini_light,gemini,MF20,utilitarian,utilitarian,2611,6,5,3,1,0
gemini_light,gemini,MF21,utilitarian,utilitarian,1636,1,0,0,0,0
gemini_light,gemini,MF22,deontological,utilitarian,2117,6,2,0,0,0
gemini_light,gemini,MF23,care_ethics,deontological,4143,3,11,1,11,0
gemini_light,gemini,MF24,utilitarian,utilitarian,2043,4,0,0,0,0
gemini_light,gemini,MF25,utilitarian,utilitarian,2308,5,3,3,0,0
gemini_light,gemini,PC01a,utilitarian,utilitarian,2311,12,0,0,0,0
gemini_light,gemini,PC01b,utilitarian,utilitarian,1823,7,3,0,0,0
gemini_light,gemini,PC02a,utilitarian,utilitarian,1840,4,0,0,1,0
gemini_light,gemini,PC02b,utilitarian,utilitarian,2357,8,1,0,0,0
gemini_light,gemini,PC03a,care_ethics,care_ethics,2548,2,4,2,8,0
gemini_light,gemini,PC03b,care_ethics,care_ethics,2449,2,4,2,5,0
gemini_light,gemini,PC04a,utilitarian,utilitarian,1641,10,0,0,0,0
gemini_light,gemini,PC04b,deontological,deontological,2278,2,3,0,0,0
gemini_light,gemini,PC06a,deontological,deontological,2824,2,9,3,0,5
gemini_light,gemini,PC06b,deontological,deontological,2912,1,5,2,0,5
gemini_light,gemini,PC07a,utilitarian,utilitarian,2631,6,2,1,0,3
gemini_light,gemini,PC08b,utilitarian,deontological,3489,4,5,1,3,0
gemini_light,gemini,PC09b,deontological,deontological,2522,2,8,1,0,0
gemini_light,gemini,PC10a,utilitarian,utilitarian,2490,4,0,0,0,0
gemini_light,gemini,PC10b,utilitarian,utilitarian,2572,2,0,0,0,0
gemini_light,gemini,DS01a,deontological,deontological,2355,1,7,0,0,0
gemini_light,gemini,DS01b,deontological,deontological,1969,0,3,0,0,0
gemini_light,gemini,DS01c,deontological,deontological,2191,1,6,1,0,1
gemini_light,gemini,DS02b,utilitarian,deontological,2844,5,6,2,6,0
gemini_light,gemini,DS02c,deontological,deontological,2496,1,6,3,0,0
gemini_light,gemini,DS03c,care_ethics,care_ethics,3330,3,3,3,7,0
gemini_light,gemini,DS04a,deontological,deontological,2469,3,8,3,0,0
gemini_light,gemini,DS04c,deontological,deontological,1922,1,6,0,2,0
gemini_light,gemini,DS05a,deontological,deontological,2445,1,5,2,0,2
gemini_light,gemini,DS05b,deontological,deontological,1506,2,3,1,0,1
gemini_light,gemini,DS06a,utilitarian,utilitarian,2683,10,2,0,2,0
gemini_light,gemini,DS06b,utilitarian,utilitarian,1909,8,1,0,0,0
gemini_light,gemini,DS06c,utilitarian,utilitarian,1498,4,0,0,0,0
gemini_light,gemini,DS07a,utilitarian,utilitarian,1485,4,1,0,0,1
gemini_light,gemini,DS07c,utilitarian,utilitarian,2601,6,1,0,0,2
gemini_light,gemini,DS08a,deontological,deontological,2271,0,4,0,0,0
gemini_light,gemini,DS08b,deontological,deontological,2192,0,2,0,0,0
gemini_light,gemini,DS08c,deontological,deontological,3057,2,4,0,0,2
gemini_light,gemini,DS09a,deontological,deontological,2341,0,4,0,0,0
gemini_light,gemini,DS09b,deontological,deontological,1658,0,4,0,0,0
gemini_light,gemini,DS09c,deontological,deontological,2803,0,10,0,2,0
gemini_light,gemini,DS10a,deontological,care_ethics,2463,0,5,0,7,0
gemini_light,gemini,DS10b,deontological,deontological,2062,1,3,1,3,0
gemini_light,gemini,DS10c,deontological,care_ethics,2727,1,4,1,7,1
gemini_light,gemini,CD01,utilitarian,utilitarian,2106,4,2,2,0,0
gemini_light,gemini,CD02,deontological,deontological,3060,2,4,0,0,2
gemini_light,gemini,CD03,deontological,deontological,2856,2,9,1,1,0
gemini_light,gemini,CD05,utilitarian,utilitarian,2710,5,2,1,1,0
gemini_light,gemini,CD06,utilitarian,utilitarian,3462,4,3,2,0,1
gemini_light,gemini,CD07,utilitarian,utilitarian,3028,6,4,1,0,0
gemini_light,gemini,CD08,deontological,care_ethics,3207,3,4,0,8,0
gemini_light,gemini,TP01,utilitarian,utilitarian,1569,5,0,0,0,0
gemini_light,gemini,TP02,utilitarian,utilitarian,2503,16,0,0,0,0
gemini_light,gemini,TP03,utilitarian,utilitarian,2035,6,3,0,0,0
gemini_light,gemini,TP04,utilitarian,utilitarian,2968,18,0,0,0,0
gemini_light,gemini,TP06,utilitarian,utilitarian,2751,7,2,0,0,0
gemini_light,gemini,TP07,utilitarian,utilitarian,1576,8,0,0,0,0
gemini_light,gemini,TP08,utilitarian,utilitarian,1921,7,0,0,0,0
gemini_light,gemini,TP10,utilitarian,utilitarian,2032,8,2,0,0,0
gemini_light,gemini,TP11,utilitarian,utilitarian,1902,4,0,0,0,0
gemini_light,gemini,TP12,utilitarian,utilitarian,1805,9,0,0,0,0
gemini_light,gemini,TP13,utilitarian,utilitarian,2301,11,0,0,0,0
